"latitude","longitude","time","duree","distance"
43.45842,1.57179,1265838841,60,6.4559827200088
43.45824,1.57131,1265838901,60,43.6004007565531
43.45824,1.57178,1265839146,60,19.7233529998518
43.45823,1.5715,1265839206,60,22.6237344683556
43.4582,1.57151,1265839266,60,3.43160537075064
43.45834,1.57169,1265839446,60,28.1963111739755
43.45814,1.57172,1265839626,60,30.002954581245
43.45834,1.57165,1265839686,60,22.9420851467193
43.45847,1.57186,1265839746,60,22.2731474631011
43.45858,1.57211,1265839806,60,23.5922541044158
43.45842,1.57195,1265839866,60,21.9805800166331
43.45827,1.57161,1265839926,60,32.1089200465361
43.45822,1.57167,1265839986,60,7.37147181444236
43.45838,1.57179,1265840046,60,20.2534415688983
43.45833,1.57172,1265840106,60,7.92571103552592
43.45844,1.57177,1265840166,60,12.8777281814283
43.45842,1.5718,1265840226,60,3.28813899881061
43.45824,1.5717,1265840287,61,21.5780598762217
43.45851,1.57126,1265840706,60,35.525852740219
43.4582,1.57158,1265840766,60,43.0666717234104
43.45838,1.57171,1265840826,60,22.5950423395398
43.45853,1.57196,1265840886,60,26.1753213207658
43.45846,1.57181,1265841246,60,6.4559827200088
43.45845,1.57154,1265841306,60,21.8174485597202
43.45854,1.57163,1265841366,60,12.3640876455109
43.45864,1.57161,1265841426,60,11.2343412476221
43.45849,1.57169,1265841486,60,17.8823578519879
43.45842,1.57159,1265841546,60,11.2110592776824
43.45844,1.57182,1265841726,60,32.2994459003648
43.45842,1.57167,1265841786,60,12.3074827498473
43.45819,1.57184,1265841846,60,29.0187969442812
43.45848,1.57174,1265841906,60,33.236102805451
43.45846,1.57153,1265841966,60,17.0925254121097
43.45837,1.57123,1265842026,60,26.1966538241014
43.4582,1.57161,1265842206,60,20.8990917650831
43.45829,1.5713,1265842267,61,26.9441875016793
43.45827,1.57129,1265842326,59,2.36349882004227
43.45837,1.57211,1265842926,60,24.9869718920471
43.45831,1.57161,1265843646,60,17.1950073811604
43.4583,1.57166,1265843706,60,4.18726997526648
43.45839,1.57154,1265843766,60,13.9251813124337
43.45842,1.57164,1265843826,60,8.73216061908327
43.45837,1.57157,1265843886,60,7.92571103552592
43.45833,1.57153,1265843946,60,5.4963745723242
43.4584,1.57158,1265844006,60,8.76563011938627
43.45844,1.57167,1265844066,60,8.515899132882
43.45846,1.57179,1265844126,60,9.9358579957171
43.4584,1.57171,1265844186,60,9.28329245168286
43.45831,1.57172,1265844246,60,10.0382526997317
43.45841,1.57178,1265844306,60,12.1264289759418
43.45843,1.57186,1265844366,60,6.82899317852372
43.45839,1.5718,1265844426,60,6.57422258953947
43.45838,1.57189,1265844486,60,7.34759901761551
43.45836,1.57186,1265844546,60,3.28813899881061
43.45839,1.57182,1265844606,60,4.64237407983914
43.45855,1.57179,1265844666,60,17.9522552752399
43.45852,1.5717,1265844726,60,7.99250032610248
43.45849,1.57173,1265844786,60,4.12221262697513
43.45836,1.57155,1265844846,60,20.4918166078385
43.45845,1.57165,1265844906,60,12.8546190499991
43.45839,1.5717,1265844966,60,7.79619536362264
43.45831,1.57159,1265845026,60,12.5661126523963
43.45824,1.57167,1265845086,60,10.1115843401182
43.45842,1.57156,1265845146,60,21.8926852735644
43.4584,1.57172,1265845206,60,13.1021096237894
43.4583,1.57168,1265845266,60,11.5771758477319
43.45828,1.57182,1265845326,60,11.515530352356
43.45825,1.57177,1265845386,60,5.23527078778085
43.45833,1.57181,1265845446,60,9.46161639811868
43.45839,1.57175,1265845506,60,8.24223927346577
43.45838,1.57177,1265845566,60,1.95913491541603
43.45819,1.57143,1265845626,60,34.6276060405959
43.45813,1.57168,1265845686,60,21.2494525284812
43.45828,1.5714,1265845746,60,28.0839282659223
43.4583,1.57144,1265845806,60,3.92171749523061
43.45848,1.57169,1265845866,60,28.4168903980872
43.45836,1.57169,1265845926,60,13.3416349616416
43.4583,1.57165,1265845986,60,7.41108892292766
43.4583,1.57168,1265846046,60,2.4237250024885
43.45856,1.57146,1265846106,60,33.9231209359032
43.45843,1.57169,1265846166,60,23.5249436844917
43.45836,1.57176,1265846226,60,9.61651839661592
43.45838,1.57172,1265846286,60,3.9205686106314
43.4584,1.57189,1265846346,60,13.8979798718687
43.45853,1.57169,1265846406,60,21.6655675750312
43.45856,1.57171,1265846466,60,3.70554446146368
43.45849,1.57161,1265846526,60,11.2110592776824
43.45842,1.57176,1265846586,60,14.3910090485786
43.45839,1.57174,1265846646,60,3.70554446146368
43.45834,1.57169,1265846706,60,6.86845985182257
43.45832,1.5717,1265846766,60,2.36540409952946
43.45829,1.57173,1265846826,60,4.12221262697513
43.45847,1.57182,1265846886,60,21.2892717236955
43.45831,1.57185,1265846946,60,17.9525062135934
43.45841,1.5717,1265847006,60,16.4360361370442
43.45838,1.57173,1265847066,60,4.12111963673267
43.45838,1.57174,1265847126,60,0.79416101709337
43.45841,1.57181,1265847186,60,6.55981670022035
43.45851,1.5718,1265847246,60,11.1469851947827
43.45849,1.5718,1265847306,60,2.22608062550987
43.45839,1.57174,1265847366,60,12.1260574725189
43.45842,1.57171,1265847426,60,4.12221262697513
43.45848,1.57164,1265847486,60,8.74144192616992
43.45845,1.57172,1265847546,60,7.26621682413615
43.45834,1.57174,1265847606,60,12.3356350680039
43.45848,1.57169,1265847666,60,16.0794143584969
43.45848,1.57156,1265847726,60,10.4911732045851
43.45834,1.57178,1265847786,60,23.6109597885564
43.45834,1.57194,1265847846,60,12.9126632143687
43.45835,1.57192,1265847906,60,1.95913491541603
43.45854,1.57185,1265847966,60,21.8661243421011
43.45859,1.57179,1265848026,60,7.37208292091507
43.45841,1.57202,1265848086,60,27.2946897871203
43.45826,1.57166,1265848146,60,33.4985632494425
43.45827,1.57177,1265848206,60,8.94671947060061
43.4584,1.57154,1265848266,60,23.5245606886727
43.4584,1.57162,1265848326,60,6.45528488909069
43.45838,1.57175,1265848386,60,10.7239046245488
43.45841,1.57171,1265848446,60,4.64140358247726
43.45845,1.57166,1265848506,60,6.0047936418991
43.45833,1.57167,1265848566,60,13.3652502846287
43.45837,1.57155,1265848626,60,10.6569019513841
43.45833,1.57163,1265848686,60,7.83998808412485
43.45842,1.57155,1265848746,60,11.9078763287251
43.45836,1.57163,1265848806,60,9.28329245168286
43.45836,1.5717,1265848866,60,5.6499567226584
43.45849,1.5717,1265848926,60,14.4534811648332
43.45866,1.5717,1265848986,60,18.9001264792863
43.45836,1.57178,1265849046,60,33.9724860738118
43.45837,1.57173,1265849106,60,4.18619397114355
43.4584,1.57166,1265849006,-100,6.56050341225576
43.45839,1.5717,1265849246,60,1.11101476000673
43.45829,1.57158,1265849306,60,14.7441658418326
43.45833,1.57172,1265849366,60,12.1423928705561
43.45846,1.57175,1265849426,60,14.6546764176635
43.45852,1.57181,1265849486,60,8.24223927346577
43.45858,1.5718,1265849546,60,6.71859415839449
43.45854,1.5718,1265849606,60,4.44811199029026
43.45847,1.57162,1265849666,60,16.4795587044443
43.45772,1.57204,1265849726,60,90.0087636444065
43.45826,1.57183,1265849786,60,62.3819851972142
43.45829,1.57166,1265850067,60,6.07119643527738
43.45844,1.57169,1265850127,60,16.851511871436
43.45854,1.5717,1265850187,60,11.1469851947827
43.45856,1.57173,1265850247,60,3.28813899881061
43.45836,1.57168,1265850307,60,22.5988301926994
43.4581,1.57162,1265850367,60,29.3090454273654
43.45823,1.57169,1265850427,60,15.5182511536706
43.45823,1.57165,1265850487,60,3.22868907780343
43.45804,1.57149,1265850547,60,24.7576706106263
43.458,1.57172,1265850607,60,19.0867901401522
43.45813,1.57172,1265850667,60,14.4528577803399
43.45784,1.57181,1265850727,60,33.0494774857294
43.45829,1.57168,1265850787,60,51.1180487607779
43.45801,1.57173,1265850847,60,31.3901049012678
43.45824,1.57176,1265850907,60,25.6853962353677
43.45847,1.57176,1265850967,60,25.5707867864902
43.45843,1.57166,1265851027,60,9.21363693967486
43.45839,1.57161,1265851087,60,6.0047936418991
43.4585,1.57155,1265851147,60,13.1532410063644
43.45862,1.57155,1265851207,60,13.340959623889
43.45854,1.57156,1265851267,60,8.93059197759462
43.45845,1.57166,1265851327,60,12.8546190499991
43.45843,1.57162,1265851387,60,3.9205686106314
43.45826,1.57168,1265851447,60,19.5107022701685
43.45836,1.57167,1265851507,60,11.1473893273014
43.4584,1.57194,1265851567,60,22.2385343073073
43.45839,1.57166,1265851627,60,22.6235353429328
43.45819,1.57142,1265851687,60,29.4880261415301
43.45823,1.57154,1265851747,60,10.6564792178132
43.45829,1.57161,1265851807,60,8.74144192616992
43.45834,1.57165,1265851867,60,6.42871118449091
43.45832,1.57173,1265851927,60,6.82833346802819
43.45834,1.57171,1265851987,60,2.74777744538932
43.45835,1.5717,1265852047,60,1.37552723099629
43.45835,1.5717,1265852107,60,0
43.4583,1.57167,1265852167,60,6.06451459064603
43.45864,1.57135,1265852227,60,45.7793900090454
43.45824,1.57164,1265852287,60,50.2531566172492
43.45823,1.5716,1265852347,60,3.41449658926174
43.45832,1.57163,1265852407,60,10.2952536960889
43.45833,1.57174,1265852467,60,8.94671947060061
43.4588,1.57177,1265852527,60,52.3094930344973
43.45877,1.57181,1265852587,60,4.64237407983914
43.45881,1.57159,1265852647,60,18.3029072168286
43.45877,1.57183,1265852707,60,19.872396083252
43.45881,1.57174,1265852767,60,8.51695707426541
43.45867,1.57171,1265852827,60,15.7522107284288
43.45854,1.57173,1265852887,60,14.5429695633427
43.45831,1.57093,1265852947,60,69.4402876829752
43.45843,1.57163,1265853127,60,40.4380943496889
43.45871,1.57161,1265853187,60,31.1714883386571
43.45849,1.57176,1265853247,60,27.2905632688644
43.45839,1.57167,1265853307,60,13.2800385908668
43.45841,1.5718,1265853367,60,10.7239046245488
43.45847,1.57193,1265853427,60,12.4320356816294
43.4584,1.57187,1265853487,60,9.1655953023599
43.45829,1.57165,1265853547,60,21.5584261749142
43.45837,1.5717,1265853607,60,9.7671197265539
43.45839,1.57161,1265853667,60,7.59600438363836
43.45848,1.57187,1265853727,60,23.2458094445496
43.45841,1.57162,1265853787,60,21.6243580659815
43.45836,1.57169,1265853847,60,7.92571103552592
43.45836,1.57173,1265853907,60,3.23008406126787
43.45843,1.57176,1265853967,60,8.15100410219198
43.45841,1.57186,1265854027,60,8.3713117307088
43.45843,1.57169,1265854087,60,13.898628143897
43.45838,1.5718,1265854147,60,10.4739830026319
43.45842,1.57177,1265854207,60,5.06380522950806
43.45847,1.57179,1265854267,60,5.78780962632584
43.45862,1.57182,1265854327,60,16.851511871436
43.45844,1.57168,1265854387,60,22.9811278518595
43.45849,1.57167,1265854447,60,5.61636857188614
43.45845,1.57175,1265854507,60,7.83941345238851
43.45843,1.57166,1265854567,60,7.59600438363836
43.45842,1.5718,1265854627,60,11.353209591276
43.45841,1.57185,1265854687,60,4.18619397114355
43.45844,1.57167,1265854747,60,14.9040136930032
43.45839,1.57165,1265854807,60,5.78780962632584
43.45845,1.57164,1265854867,60,6.71926464331791
43.45837,1.57172,1265854927,60,10.9906999025787
43.45839,1.57169,1265854987,60,3.28813899881061
43.45843,1.57173,1265855047,60,5.49555489077877
43.4584,1.5719,1265855107,60,14.1185914093923
43.45839,1.57176,1265855167,60,11.3528127854603
43.4584,1.57178,1265855227,60,1.95913491541603
43.45843,1.57183,1265855287,60,5.23527078778085
43.45845,1.57187,1265855347,60,3.9205686106314
43.45844,1.57177,1265855407,60,8.14547537327654
43.45847,1.5718,1265855467,60,4.12221262697513
43.45843,1.57176,1265855527,60,5.49555489077877
43.45841,1.57181,1265855587,60,4.60730738663021
43.45841,1.57182,1265855647,60,0.805426275043186
43.45844,1.57182,1265855707,60,3.33439560554909
43.45842,1.57158,1265855767,60,19.4954571857396
43.45845,1.5715,1265855827,60,7.26621682413615
43.4584,1.5717,1265855887,60,17.0703718441729
43.4585,1.57175,1265855947,60,11.8274013939469
43.45839,1.57173,1265856007,60,12.3356350680039
43.45837,1.57165,1265856067,60,6.82833346802819
43.45833,1.57158,1265856127,60,7.19018089927853
43.45846,1.57177,1265856187,60,21.0712591401772
43.45836,1.57169,1265856247,60,12.8563711959964
43.45835,1.5721,1265856307,60,33.1061334631403
43.45845,1.57196,1265856367,60,15.8511378706072
43.45848,1.57177,1265856427,60,15.6914641734338
43.45849,1.57179,1265856487,60,1.95913491541603
43.45839,1.57188,1265856547,60,13.2800385908668
43.4583,1.57171,1265856607,60,16.9804073894082
43.4584,1.57165,1265856667,60,12.1260574725189
43.45835,1.57171,1265856727,60,7.37208292091507
43.45842,1.57154,1265856787,60,15.7727884128761
43.45872,1.57224,1265915563,61,55.9623966589564
43.45848,1.57197,1265915623,60,34.4490431219047
43.76481,1.38063,1266716643,0,0.0949203968048096
43.56285,1.48011,1270560717,59,1.37552723099629
43.56284,1.48015,1270560777,60,3.4092150755213
43.56286,1.48012,1270560838,61,3.28539774031092
43.56286,1.48008,1270560897,59,3.22450050642552
43.56286,1.48009,1270560957,60,0.816536127791726
43.56279,1.48001,1270561016,59,10.1048992890271
43.56281,1.48008,1270561076,60,6.06154251764683
43.56281,1.48008,1270561136,60,0
43.56283,1.48009,1270561196,60,2.36349882004227
43.56285,1.48008,1270561256,60,2.36349882004227
43.56279,1.48014,1270561316,60,8.23786557229631
43.56279,1.48009,1270561376,60,4.02824986749564
43.56288,1.4801,1270561436,60,10.0382526997317
43.56283,1.48005,1270561496,60,6.86517962819988
43.56278,1.48,1270561556,60,6.86517962819988
43.5628,1.48009,1270561616,60,7.58413376475267
43.5628,1.4801,1270561676,60,0.805426275043186
43.56293,1.48009,1270561736,60,14.4755939216666
43.56289,1.48009,1270561796,60,4.44709909901212
43.56287,1.48025,1270561856,60,13.08008578577
43.56285,1.4801,1270561916,60,12.2869678220841
43.56285,1.4801,1270561976,60,0.0949203968048096
43.56299,1.48008,1270562036,60,15.6483406675186
43.56291,1.48006,1270562096,60,9.03889415381483
43.56281,1.48004,1270562156,60,11.2335392243302
43.56286,1.4801,1270562216,60,7.3659695747099
43.56287,1.48007,1270562276,60,2.66115896546072
43.56287,1.48008,1270562336,60,0.805426275043186
43.56286,1.4801,1270562396,60,1.95913491541603
43.56282,1.48004,1270562456,60,6.56873835701913
43.56295,1.48047,1270562516,60,37.5354665028398
43.56288,1.48032,1270562576,60,14.3731547747071
43.56283,1.48015,1270562639,63,14.7807852355352
43.56288,1.48,1270562699,60,13.3013926911386
43.5628,1.48001,1270562759,60,8.93059197759462
43.56284,1.48007,1270562819,60,6.56805250597503
43.56289,1.48028,1270562879,60,17.8076331205074
43.56292,1.48012,1270562939,60,13.3145947332741
43.56289,1.4801,1270562999,60,3.70311220359645
43.4583,1.57198,1274293031,60,53.3670463348043
43.45853,1.57169,1274293091,60,34.6638840452895
43.45851,1.57153,1274293150,59,13.1021096237894
43.45852,1.57172,1274308172,60,23.4028350970235
43.45842,1.57194,1274308231,59,20.9479660052708
43.45833,1.57191,1274309255,60,57.9023756868532
43.4583,1.57186,1274309318,63,5.23527078778085
43.4588,1.57166,1274309375,57,57.8844783805094
43.45829,1.57184,1274309556,61,36.0647546294995
43.45843,1.57159,1274309616,60,25.4814861561283
43.45836,1.57166,1274309682,66,9.61651839661592
43.45832,1.57167,1274309736,54,4.52044375727582
43.45837,1.57183,1274309796,60,14.0581561998177
43.45842,1.57182,1274309856,60,5.61717062381053
43.45837,1.57168,1274309916,60,12.5918981363909
43.4585,1.57186,1274310227,60,12.8780780008696
43.45838,1.57168,1274981562,60,13.1024534525228
43.45843,1.57187,1274981922,61,7.18955433129344
43.45839,1.57176,1274981980,58,9.92860090865688
43.45838,1.57179,1274982040,60,2.66454251287367
43.45838,1.57167,1274982106,66,9.68374147948574
43.45838,1.57179,1274982160,54,9.68374147948574
43.45836,1.57177,1274982401,60,1.11506218601582
43.45837,1.57176,1274982460,59,1.37552723099629
43.4584,1.57181,1274982520,60,5.23527078778085
43.45859,1.57173,1274982578,58,22.0881211436686
43.45852,1.57192,1274982755,60,13.7191992962801
43.4585,1.5719,1274982815,60,2.74777744538932
43.45843,1.57175,1274982875,60,14.3910090485786
43.45836,1.57162,1274982935,60,13.0625089548254
43.45838,1.57169,1274982995,60,6.07119643527738
43.45837,1.57166,1274983180,60,6.56050341225576
43.45835,1.57172,1274986128,60,6.4559827200088
43.45859,1.57173,1274986187,59,26.6947479058556
43.45859,1.57173,1274986487,59,22.468682495253
43.45849,1.57172,1274987508,59,36.7683931354655
43.45859,1.57173,1274987567,59,11.1465810476116
43.45859,1.57173,1274989187,48,35.6590045920985
43.45859,1.57173,1274990747,59,24.0208625125093
43.45859,1.57173,1274991889,56,18.0146309986646
43.45851,1.57167,1274992198,59,65.6394275798183
43.45839,1.57168,1274992258,60,13.3659243950513
43.45859,1.57173,1274992307,49,22.5986308478353
43.45851,1.57185,1274994038,60,45.4295008613768
43.45907,1.57126,1274994098,60,78.378962222328
43.45904,1.57136,1274994158,60,8.7316447016435
43.45839,1.57208,1274994218,60,92.7275116740581
43.45833,1.57126,1274995719,61,23.6932414634219
43.45834,1.57151,1274995779,60,20.2057858222501
43.45859,1.57172,1274995839,60,32.5536831869422
43.4585,1.57182,1274995899,60,12.8546190499991
43.45841,1.57168,1274995959,60,15.0923430919682
43.45838,1.57153,1274996019,60,12.5560706633997
43.45824,1.57177,1274996079,60,24.8472156540117
43.45849,1.57174,1274996139,60,27.8996543395266
43.45855,1.5717,1274996199,60,7.41048103309168
43.45856,1.57167,1274996259,60,2.66454251287367
43.45807,1.57204,1274996983,60,31.7286956109963
43.49854,1.58672,1275001726,60,49.0270970773294
43.45859,1.57173,1275006648,63,60.3142754859905
43.45847,1.57185,1275007104,59,13.4385292866377
43.45832,1.57178,1275007164,60,17.6076696446501
43.45835,1.57175,1275007374,59,17.2723826911668
43.45848,1.57162,1275007434,60,17.8594183306501
43.45838,1.57162,1275007494,60,11.1178490477328
43.45826,1.57172,1275007552,58,15.5921018053836
43.45844,1.57156,1275007612,60,23.8161309705166
43.45859,1.57173,1275008199,30,29.9419316615015
43.45859,1.57173,1275008854,51,14.2266645132802
43.45859,1.57173,1275011551,52,39.9365654979984
43.45829,1.57211,1275014432,60,19.214054852371
43.45833,1.57235,1275014492,60,19.8721693885676
43.45859,1.57173,1275014553,61,57.7841510253097
43.56304,1.4772,1275035131,60,40.2969226399032
43.56308,1.47722,1275035191,60,4.72890330339126
43.56269,1.47662,1275035263,72,64.934293494347
43.5631,1.47717,1275047462,60,61.1953204265855
43.56269,1.47663,1275047553,91,63.0103443322756
43.56343,1.47744,1275065418,60,33.4405514420954
43.56269,1.47751,1275068683,25,34.6169364589197
43.4579,1.57393,1275070244,60,81.8507228247249
43.45825,1.57157,1275074742,60,15.0759171034652
43.45859,1.57173,1275074803,61,39.9446864458898
43.4584,1.57168,1275252503,65,80.6031236207226
43.45826,1.57192,1275252563,60,24.8473969590115
43.45842,1.57181,1275252623,60,19.8805553703089
43.45857,1.57157,1275253290,60,6.56050341225576
43.45837,1.57144,1275263786,60,49.3193447903309
43.45849,1.57178,1275276978,59,45.3153195346202
43.45857,1.57169,1275277037,59,11.4830143739558
43.45859,1.57173,1275279080,59,85.2225538345821
43.45823,1.57181,1275280207,60,50.2050839396836
43.4583,1.57188,1275280267,60,9.61651839661592
43.45875,1.57207,1275280327,60,52.3268865654696
43.45867,1.57163,1275280387,60,36.6050760286567
43.45849,1.57189,1275281591,60,20.2534415688983
43.45839,1.57174,1275281652,61,16.4357620455059
43.45835,1.57205,1275281710,58,25.4092523498681
43.45819,1.57182,1275281770,60,25.7088876445406
43.4584,1.57164,1275281829,59,27.4972774082455
43.45859,1.57173,1275281894,65,22.3373731737432
43.45868,1.57154,1275294075,59,46.1451777352237
43.55053,1.50438,1275294972,59,65.325510810658
43.55056,1.50425,1275295034,62,10.9935687345215
43.55036,1.50387,1275295092,58,37.841584965424
43.56317,1.47778,1275480483,59,44.1913322398339
43.56289,1.47712,1275480525,42,61.6127703415014
